query_length,num_words,response_time_ms,prediction
71.36543260643339,8.405846041702599,451.4178207894035,0
81.83014721968043,4.968511770005536,506.3322024105945,1
118.40126807403192,11.095010402660122,415.7216935761176,0
78.55910150413025,11.591755346191043,456.72030060708096,1
97.23909989428513,6.7744226190312276,392.8211444570219,0
69.45235362311169,7.224596880128032,515.2093772359578,0
79.47517264254557,8.57173078144981,345.8886158352584,1
106.56200953453265,8.668913579974049,544.0752346328652,0
70.5954941331835,9.31708854534566,396.78736394845254,1
107.18672836995393,12.0204090775327,285.53799183055617,0
90.61627903183214,7.646105545011901,410.24835319286314,1
71.56299836158598,6.4034055109230925,345.5158674020095,0
89.48611608583282,5.241361543970946,467.25148391909795,1
94.58831674440094,6.538139920116162,347.7900816558087,0
89.32714943325794,7.933746054252405,364.30532534281764,0
56.446629201643155,11.589115727035576,248.83674152435754,0
69.09294236262697,6.964777401927657,363.81549446007386,0
76.28722046672743,8.447575903277796,206.08965386968347,1
78.8834985634993,7.967154207854496,273.28777412114215,0
89.31008146326018,10.376786546896168,460.8331724915438,1
82.66551501399881,13.053864851747242,462.8640126920666,0
59.96983461934848,6.938262454159359,434.03660494279717,0
85.70296776508945,7.021121114963556,322.64190854966296,1
89.15878617925735,10.088321754138144,396.1830915086416,1
88.3968567189656,9.363782979252623,399.7117968727545,0
96.21171088331933,11.693414651472068,307.3308248645966,0
92.50883231823356,9.167856370651927,520.271864141372,0
86.88770118842655,7.281415818425881,470.1889832460537,1
78.94751432812029,9.181309661384619,382.3228660936269,1
55.085585997260125,10.217407161165816,402.15086711956246,0
86.44427328698879,9.640964362394728,416.6706246358042,1
83.11531530744666,9.014548062214596,236.66121052605675,1
84.0736825579306,10.133349379178307,380.2258093983522,1
60.84877136269536,10.338591180891346,345.4412601601761,1
63.784151893876064,10.764317982075054,319.87039920840675,0
95.79729279999356,9.297419775179286,377.5119765691236,0
79.40667269215018,7.665763839366291,543.8149221479619,0
90.22251046058936,8.293427372866645,451.2674289013608,0
80.42477564195691,10.413017933016715,354.30568081737624,1
80.44634209243618,6.366128658025528,445.8066225084927,1
94.07425708963997,8.737346617745802,511.94843492688017,0
72.25932907673939,7.213322375345278,473.9706946330215,0
81.44181165411474,8.057489645869635,404.7704295936139,0
73.06587066942436,10.556903725214598,348.2450577835541,1
73.48255658851527,8.382198136039806,455.85786508908717,0
75.3624181479704,8.092873096312298,431.47883083373995,1
83.3320065745057,5.280287718040162,471.6154576022186,0
72.81877067504784,9.492507132054442,450.81374413455757,0
98.83634188360281,9.29096836228215,483.9642172255468,1
66.58089046670744,12.32650944661092,357.18118307515454,1
77.19692533757961,7.384443530093998,505.39152525074604,0
73.40403412588738,8.438300655327877,415.80796837539197,1
101.704668265306,8.498767367421511,566.0208698100212,1
82.94832164767362,11.15490655952695,344.86497455283455,1
95.47766809202952,7.809408935226096,538.87710425322,0
57.716594404445416,8.558043051540679,415.8328626770118,1
84.00575398803889,9.215793019433079,347.88655971084415,0
93.34446193435156,8.373218246312716,361.28913327565425,1
81.23425983913137,7.107132770898944,374.3722153444544,0
95.98220562598027,8.388179985796615,433.9332757121533,0
72.24067324849442,10.147263499719545,441.82683904284,0
101.1402116027837,5.9469694011778795,354.1039996849137,1
114.48347185428875,8.265939348293752,398.0516326191214,0
74.55742159340511,6.599758370121654,571.3816286889491,1
73.31746217898842,10.390093257849685,538.2034536080569,1
101.80076715676552,4.95362619043245,434.9058935739226,0
103.69358218596068,6.8821563054568236,403.040278253456,1
72.15709959270097,8.754423750129043,409.6025061374609,0
73.69719774356214,11.13104805846868,449.0814378184333,1
75.7732308670924,7.868499477854025,318.1765947841276,0
59.833242334485846,6.889600946613603,379.4098770061324,1
66.22022080273703,11.76231413888118,266.51327408979284,1
64.93788849871898,5.1039721991675115,431.93784980842236,1
68.48303652343807,3.602388086759836,451.7756751762193,1
79.47972668919829,8.880028900106664,361.34508301605007,0
83.5132209880478,6.995891551294777,525.9189410632026,1
103.25750739221115,5.9575343657385735,301.9387469598127,1
65.02468938891813,9.416712894598707,282.8500095832144,1
94.76483597714875,8.487601427542398,417.9561454847978,0
76.79016733661737,6.871842738526543,483.76786420897236,1
79.2580443552135,5.439391202658211,534.7142153166295,1
90.12229238249905,9.74491465656029,363.2892589704848,1
63.159169676565526,9.300402355917322,486.29446667450367,0
85.73614619276076,7.801648272441234,396.9193224399434,1
82.49678312319584,11.693273992095332,386.18981600473444,0
87.38676896012224,5.859830467347695,470.6927949989338,1
84.33752965861727,4.948949658150522,452.1858302730736,0
116.82950209866341,6.616183860237511,273.88862744126004,1
70.43390023623026,7.908827967289004,518.1232279780717,1
72.03504567497274,8.486678898645383,510.4073083317961,0
70.65289210362853,7.5175278842873405,349.95498387923766,1
71.66784321259618,8.704110793028594,431.6642826749927,0
70.43919309040223,5.496921151619112,439.5224149026191,1
97.83524796661328,10.88752920814652,420.85390126591255,1
101.30756371984782,7.835697643214862,355.9755876923664,1
71.43880559375785,10.234591663176255,346.2701305649559,1
67.51466640343656,8.685450692755408,397.95567432068435,1
87.07123334579606,8.913506438307568,493.81832154074914,0
71.71665433578544,9.139534560464408,443.4880123675546,0
89.49397726633266,8.89541712003463,370.3508534331115,1
